VF3_CumVerse,VF3_BCV,VF3_BookIndex,VF3_BookName,VF3_Chapter,VF3_Verse
751,Matthew 22:23,1,Matthew,22,23
5809,2 Corinthians 8:22,8,2 Corinthians,8,22
365,Matthew 12:20,1,Matthew,12,20
7451,1 John 3:17,23,1 John,3,17
313,Matthew 10:40,1,Matthew,10,40
4058,Acts 8:27,5,Acts,8,27
2082,Luke 7:31,3,Luke,7,31
1284,Mark 6:21,2,Mark,6,21
404,Matthew 13:9,1,Matthew,13,9
3628,John 17:14,4,John,17,14
3297,John 9:2,4,John,9,2
4238,Acts 13:21,5,Acts,13,21
217,Matthew 8:16,1,Matthew,8,16
7338,2 Peter 1:4,22,2 Peter,1,4
7233,1 Peter 1:4,21,1 Peter,1,4
5730,2 Corinthians 4:16,8,2 Corinthians,4,16
7184,James 3:10,20,James,3,10
2697,Luke 21:15,3,Luke,21,15
7184,James 3:10,20,James,3,10
7107,Hebrews 13:11,19,Hebrews,13,11
5852,2 Corinthians 11:8,8,2 Corinthians,11,8
7415,1 John 2:10,23,1 John,2,10
5075,Romans 11:11,6,Romans,11,11
5604,1 Corinthians 15:31,7,1 Corinthians,15,31
141,Matthew 6:3,1,Matthew,6,3
4758,Acts 28:4,5,Acts,28,4
3638,John 17:24,4,John,17,24
2516,Luke 17:9,3,Luke,17,9
837,Matthew 24:24,1,Matthew,24,24
6588,1 Timothy 3:2,15,1 Timothy,3,2
4069,Acts 8:38,5,Acts,8,38
2737,Luke 22:17,3,Luke,22,17
3727,John 20:5,4,John,20,5
3274,John 8:38,4,John,8,38
3387,John 11:9,4,John,11,9
24,Matthew 1:24,1,Matthew,1,24
4675,Acts 25:24,5,Acts,25,24
2144,Luke 8:43,3,Luke,8,43
2296,Luke 11:35,3,Luke,11,35
7496,1 John 5:17,23,1 John,5,17
2081,Luke 7:30,3,Luke,7,30
227,Matthew 8:26,1,Matthew,8,26
6311,Philippians 4:14,11,Philippians,4,14
2619,Luke 19:32,3,Luke,19,32
241,Matthew 9:6,1,Matthew,9,6
7116,Hebrews 13:20,19,Hebrews,13,20
7487,1 John 5:8,23,1 John,5,8
2209,Luke 9:52,3,Luke,9,52
4801,Romans 1:16,6,Romans,1,16
2200,Luke 9:43,3,Luke,9,43
6045,Galatians 6:2,9,Galatians,6,2
4755,Acts 28:1,5,Acts,28,1
2441,Luke 14:32,3,Luke,14,32
5541,1 Corinthians 14:8,7,1 Corinthians,14,8
4065,Acts 8:34,5,Acts,8,34
4767,Acts 28:13,5,Acts,28,13
5705,2 Corinthians 3:9,8,2 Corinthians,3,9
988,Matthew 27:3,1,Matthew,27,3
867,Matthew 25:3,1,Matthew,25,3
2810,Luke 23:19,3,Luke,23,19
4080,Acts 9:9,5,Acts,9,9
5331,1 Corinthians 6:9,7,1 Corinthians,6,9
3693,John 19:13,4,John,19,13
5726,2 Corinthians 4:12,8,2 Corinthians,4,12
4204,Acts 12:12,5,Acts,12,12
6624,1 Timothy 5:6,15,1 Timothy,5,6
1233,Mark 5:13,2,Mark,5,13
800,Matthew 23:26,1,Matthew,23,26
3451,John 12:16,4,John,12,16
12,Matthew 1:12,1,Matthew,1,12
7035,Hebrews 11:8,19,Hebrews,11,8
1328,Mark 7:9,2,Mark,7,9
2219,Luke 9:62,3,Luke,9,62
7046,Hebrews 11:19,19,Hebrews,11,19
3264,John 8:28,4,John,8,28
7561,Revelation 1:8,27,Revelation,1,8
750,Matthew 22:22,1,Matthew,22,22
2534,Luke 17:27,3,Luke,17,27
1954,Luke 4:35,3,Luke,4,35
5026,Romans 9:16,6,Romans,9,16
6571,1 Timothy 1:20,15,1 Timothy,1,20
4809,Romans 1:24,6,Romans,1,24
1723,Mark 15:41,2,Mark,15,41
2537,Luke 17:30,3,Luke,17,30
3800,Acts 1:22,5,Acts,1,22
1338,Mark 7:19,2,Mark,7,19
625,Matthew 19:7,1,Matthew,19,7
307,Matthew 10:34,1,Matthew,10,34
2982,John 3:7,4,John,3,7
4955,Romans 7:9,6,Romans,7,9
7732,Revelation 11:4,27,Revelation,11,4
2262,Luke 11:1,3,Luke,11,1
7053,Hebrews 11:26,19,Hebrews,11,26
7824,Revelation 16:14,27,Revelation,16,14
3380,John 11:2,4,John,11,2
6582,1 Timothy 2:11,15,1 Timothy,2,11
3282,John 8:46,4,John,8,46
7911,Revelation 21:2,27,Revelation,21,2
7623,Revelation 3:21,27,Revelation,3,21
6628,1 Timothy 5:10,15,1 Timothy,5,10
5551,1 Corinthians 14:18,7,1 Corinthians,14,18
218,Matthew 8:17,1,Matthew,8,17
593,Matthew 18:10,1,Matthew,18,10
5178,Romans 15:20,6,Romans,15,20
5853,2 Corinthians 11:9,8,2 Corinthians,11,9
2954,John 2:4,4,John,2,4
7274,1 Peter 2:20,21,1 Peter,2,20
1193,Mark 4:14,2,Mark,4,14
885,Matthew 25:21,1,Matthew,25,21
3891,Acts 4:14,5,Acts,4,14
6273,Philippians 2:27,11,Philippians,2,27
1928,Luke 4:9,3,Luke,4,9
458,Matthew 14:5,1,Matthew,14,5
6310,Philippians 4:13,11,Philippians,4,13
2293,Luke 11:32,3,Luke,11,32
683,Matthew 21:1,1,Matthew,21,1
7014,Hebrews 10:26,19,Hebrews,10,26
6246,Philippians 1:30,11,Philippians,1,30
4923,Romans 5:21,6,Romans,5,21
2651,Luke 20:16,3,Luke,20,16
3744,John 20:22,4,John,20,22
6852,Hebrews 3:2,19,Hebrews,3,2
1966,Luke 5:3,3,Luke,5,3
3497,John 13:12,4,John,13,12
3085,John 5:20,4,John,5,20
4700,Acts 26:22,5,Acts,26,22
513,Matthew 15:24,1,Matthew,15,24
4554,Acts 21:35,5,Acts,21,35
4437,Acts 18:25,5,Acts,18,25
7511,2 John 1:11,24,2 John,1,11
5587,1 Corinthians 15:14,7,1 Corinthians,15,14
1172,Mark 3:28,2,Mark,3,28
3558,John 15:4,4,John,15,4
2960,John 2:10,4,John,2,10
7268,1 Peter 2:14,21,1 Peter,2,14
1155,Mark 3:11,2,Mark,3,11
1866,Luke 2:37,3,Luke,2,37
4605,Acts 23:16,5,Acts,23,16
475,Matthew 14:22,1,Matthew,14,22
3281,John 8:45,4,John,8,45
3930,Acts 5:16,5,Acts,5,16
772,Matthew 22:44,1,Matthew,22,44
3835,Acts 2:31,5,Acts,2,31
1844,Luke 2:15,3,Luke,2,15
7713,Revelation 9:17,27,Revelation,9,17
5741,2 Corinthians 5:9,8,2 Corinthians,5,9
6080,Ephesians 1:19,10,Ephesians,1,19
1173,Mark 3:29,2,Mark,3,29
1834,Luke 2:5,3,Luke,2,5
389,Matthew 12:44,1,Matthew,12,44
4191,Acts 11:29,5,Acts,11,29
4005,Acts 7:34,5,Acts,7,34
5013,Romans 9:3,6,Romans,9,3
2964,John 2:14,4,John,2,14
2722,Luke 22:2,3,Luke,22,2
5165,Romans 15:7,6,Romans,15,7
4112,Acts 9:41,5,Acts,9,41
5186,Romans 15:28,6,Romans,15,28
7142,James 1:21,20,James,1,21
6176,Ephesians 5:17,10,Ephesians,5,17
35,Matthew 2:10,1,Matthew,2,10
6806,Philemon 1:13,18,Philemon,1,13
7108,Hebrews 13:12,19,Hebrews,13,12
6041,Galatians 5:24,9,Galatians,5,24
2649,Luke 20:14,3,Luke,20,14
2164,Luke 9:7,3,Luke,9,7
1877,Luke 2:48,3,Luke,2,48
5858,2 Corinthians 11:14,8,2 Corinthians,11,14
943,Matthew 26:33,1,Matthew,26,33
1153,Mark 3:9,2,Mark,3,9
268,Matthew 9:33,1,Matthew,9,33
5306,1 Corinthians 4:18,7,1 Corinthians,4,18
7043,Hebrews 11:16,19,Hebrews,11,16
4739,Acts 27:29,5,Acts,27,29
1409,Mark 9:15,2,Mark,9,15
5710,2 Corinthians 3:14,8,2 Corinthians,3,14
4699,Acts 26:21,5,Acts,26,21
3926,Acts 5:12,5,Acts,5,12
2219,Luke 9:62,3,Luke,9,62
181,Matthew 7:9,1,Matthew,7,9
5627,1 Corinthians 15:54,7,1 Corinthians,15,54
4325,Acts 15:28,5,Acts,15,28
1195,Mark 4:16,2,Mark,4,16
1185,Mark 4:6,2,Mark,4,6
6393,Colossians 3:21,12,Colossians,3,21
609,Matthew 18:26,1,Matthew,18,26
5852,2 Corinthians 11:8,8,2 Corinthians,11,8
6570,1 Timothy 1:19,15,1 Timothy,1,19
487,Matthew 14:34,1,Matthew,14,34
5652,1 Corinthians 16:21,7,1 Corinthians,16,21
1419,Mark 9:25,2,Mark,9,25
5633,1 Corinthians 16:2,7,1 Corinthians,16,2
1727,Mark 15:45,2,Mark,15,45
7757,Revelation 12:10,27,Revelation,12,10
536,Matthew 16:8,1,Matthew,16,8
624,Matthew 19:6,1,Matthew,19,6
6157,Ephesians 4:30,10,Ephesians,4,30
4822,Romans 2:5,6,Romans,2,5
469,Matthew 14:16,1,Matthew,14,16
7380,2 Peter 3:3,22,2 Peter,3,3
1161,Mark 3:17,2,Mark,3,17
3066,John 5:1,4,John,5,1
5681,2 Corinthians 2:2,8,2 Corinthians,2,2
3302,John 9:7,4,John,9,7
1693,Mark 15:11,2,Mark,15,11
6395,Colossians 3:23,12,Colossians,3,23
647,Matthew 19:29,1,Matthew,19,29
6228,Philippians 1:12,11,Philippians,1,12
5949,Galatians 2:13,9,Galatians,2,13
6657,1 Timothy 6:14,15,1 Timothy,6,14
926,Matthew 26:16,1,Matthew,26,16
4019,Acts 7:48,5,Acts,7,48
3771,John 21:18,4,John,21,18
2851,Luke 24:4,3,Luke,24,4
2134,Luke 8:33,3,Luke,8,33
5623,1 Corinthians 15:50,7,1 Corinthians,15,50
6506,2 Thessalonians 1:2,14,2 Thessalonians,1,2
6618,1 Timothy 4:16,15,1 Timothy,4,16
6145,Ephesians 4:18,10,Ephesians,4,18
4225,Acts 13:8,5,Acts,13,8
3501,John 13:16,4,John,13,16
6447,1 Thessalonians 3:2,13,1 Thessalonians,3,2
2721,Luke 22:1,3,Luke,22,1
818,Matthew 24:5,1,Matthew,24,5
5075,Romans 11:11,6,Romans,11,11
4977,Romans 8:6,6,Romans,8,6
7512,2 John 1:12,24,2 John,1,12
2103,Luke 8:2,3,Luke,8,2
4909,Romans 5:7,6,Romans,5,7
5074,Romans 11:10,6,Romans,11,10
4677,Acts 25:26,5,Acts,25,26
6934,Hebrews 7:15,19,Hebrews,7,15
1313,Mark 6:50,2,Mark,6,50
5809,2 Corinthians 8:22,8,2 Corinthians,8,22
4664,Acts 25:13,5,Acts,25,13
4961,Romans 7:15,6,Romans,7,15
7813,Revelation 16:3,27,Revelation,16,3
5259,1 Corinthians 2:10,7,1 Corinthians,2,10
1413,Mark 9:19,2,Mark,9,19
4971,Romans 7:25,6,Romans,7,25
7173,James 2:25,20,James,2,25
1923,Luke 4:4,3,Luke,4,4
1783,Luke 1:34,3,Luke,1,34
2404,Luke 13:30,3,Luke,13,30
1031,Matthew 27:46,1,Matthew,27,46
1133,Mark 2:17,2,Mark,2,17
6151,Ephesians 4:24,10,Ephesians,4,24
4879,Romans 4:2,6,Romans,4,2
2637,Luke 20:2,3,Luke,20,2
7829,Revelation 16:19,27,Revelation,16,19
5792,2 Corinthians 8:5,8,2 Corinthians,8,5
903,Matthew 25:39,1,Matthew,25,39
388,Matthew 12:43,1,Matthew,12,43
6722,2 Timothy 3:14,16,2 Timothy,3,14
7327,1 Peter 5:7,21,1 Peter,5,7
7019,Hebrews 10:31,19,Hebrews,10,31
7951,Revelation 22:15,27,Revelation,22,15
2449,Luke 15:5,3,Luke,15,5
2947,John 1:48,4,John,1,48
6553,1 Timothy 1:2,15,1 Timothy,1,2
2135,Luke 8:34,3,Luke,8,34
2873,Luke 24:26,3,Luke,24,26
4574,Acts 22:15,5,Acts,22,15
1313,Mark 6:50,2,Mark,6,50
1854,Luke 2:25,3,Luke,2,25
1484,Mark 10:40,2,Mark,10,40
2803,Luke 23:12,3,Luke,23,12
6438,1 Thessalonians 2:13,13,1 Thessalonians,2,13
6514,2 Thessalonians 1:10,14,2 Thessalonians,1,10
6600,1 Timothy 3:14,15,1 Timothy,3,14
7421,1 John 2:16,23,1 John,2,16
684,Matthew 21:2,1,Matthew,21,2
1584,Mark 13:11,2,Mark,13,11
6490,1 Thessalonians 5:14,13,1 Thessalonians,5,14
272,Matthew 9:37,1,Matthew,9,37
2288,Luke 11:27,3,Luke,11,27
7056,Hebrews 11:29,19,Hebrews,11,29
1502,Mark 11:6,2,Mark,11,6
3740,John 20:18,4,John,20,18
2964,John 2:14,4,John,2,14
2972,John 2:22,4,John,2,22
1709,Mark 15:27,2,Mark,15,27
6870,Hebrews 4:1,19,Hebrews,4,1
515,Matthew 15:26,1,Matthew,15,26
2005,Luke 6:3,3,Luke,6,3
3200,John 7:17,4,John,7,17
7376,2 Peter 2:21,22,2 Peter,2,21
4079,Acts 9:8,5,Acts,9,8
3795,Acts 1:17,5,Acts,1,17
5982,Galatians 3:25,9,Galatians,3,25
1795,Luke 1:46,3,Luke,1,46
2814,Luke 23:23,3,Luke,23,23
5971,Galatians 3:14,9,Galatians,3,14
6728,2 Timothy 4:3,16,2 Timothy,4,3
4800,Romans 1:15,6,Romans,1,15
2877,Luke 24:30,3,Luke,24,30
4539,Acts 21:20,5,Acts,21,20
4553,Acts 21:34,5,Acts,21,34
7531,Jude 1:3,26,Jude,1,3
2632,Luke 19:45,3,Luke,19,45
3487,John 13:2,4,John,13,2
7450,1 John 3:16,23,1 John,3,16
6655,1 Timothy 6:12,15,1 Timothy,6,12
78,Matthew 4:13,1,Matthew,4,13
6104,Ephesians 2:20,10,Ephesians,2,20
5322,1 Corinthians 5:13,7,1 Corinthians,5,13
1686,Mark 15:4,2,Mark,15,4
5780,2 Corinthians 7:9,8,2 Corinthians,7,9
6516,2 Thessalonians 1:12,14,2 Thessalonians,1,12
5984,Galatians 3:27,9,Galatians,3,27
3220,John 7:37,4,John,7,37
3890,Acts 4:13,5,Acts,4,13
2219,Luke 9:62,3,Luke,9,62
6940,Hebrews 7:21,19,Hebrews,7,21
5546,1 Corinthians 14:13,7,1 Corinthians,14,13
2,Matthew 1:2,1,Matthew,1,2
1538,Mark 12:9,2,Mark,12,9
6950,Hebrews 8:3,19,Hebrews,8,3
906,Matthew 25:42,1,Matthew,25,42
3138,John 6:26,4,John,6,26
6027,Galatians 5:10,9,Galatians,5,10
1690,Mark 15:8,2,Mark,15,8
4861,Romans 3:15,6,Romans,3,15
5263,1 Corinthians 2:14,7,1 Corinthians,2,14
3276,John 8:40,4,John,8,40
7082,Hebrews 12:15,19,Hebrews,12,15
4596,Acts 23:7,5,Acts,23,7
5867,2 Corinthians 11:23,8,2 Corinthians,11,23
3284,John 8:48,4,John,8,48
7432,1 John 2:27,23,1 John,2,27
2761,Luke 22:41,3,Luke,22,41
201,Matthew 7:29,1,Matthew,7,29
4262,Acts 13:45,5,Acts,13,45
7028,Hebrews 11:1,19,Hebrews,11,1
7677,Revelation 7:11,27,Revelation,7,11
6663,1 Timothy 6:20,15,1 Timothy,6,20
3654,John 18:14,4,John,18,14
5032,Romans 9:22,6,Romans,9,22
3678,John 18:38,4,John,18,38
2454,Luke 15:10,3,Luke,15,10
597,Matthew 18:14,1,Matthew,18,14
4990,Romans 8:19,6,Romans,8,19
6851,Hebrews 3:1,19,Hebrews,3,1
5758,2 Corinthians 6:5,8,2 Corinthians,6,5
1713,Mark 15:31,2,Mark,15,31
3349,John 10:13,4,John,10,13
63,Matthew 3:15,1,Matthew,3,15
4626,Acts 24:2,5,Acts,24,2
590,Matthew 18:7,1,Matthew,18,7
772,Matthew 22:44,1,Matthew,22,44
7140,James 1:19,20,James,1,19
2635,Luke 19:48,3,Luke,19,48
6446,1 Thessalonians 3:1,13,1 Thessalonians,3,1
5894,2 Corinthians 12:17,8,2 Corinthians,12,17
1514,Mark 11:18,2,Mark,11,18
7605,Revelation 3:3,27,Revelation,3,3
4201,Acts 12:9,5,Acts,12,9
1844,Luke 2:15,3,Luke,2,15
6413,Colossians 4:16,12,Colossians,4,16
2569,Luke 18:25,3,Luke,18,25
735,Matthew 22:7,1,Matthew,22,7
4326,Acts 15:29,5,Acts,15,29
7227,James 5:18,20,James,5,18
6789,Titus 3:11,17,Titus,3,11
6083,Ephesians 1:22,10,Ephesians,1,22
5859,2 Corinthians 11:15,8,2 Corinthians,11,15
5704,2 Corinthians 3:8,8,2 Corinthians,3,8
6665,2 Timothy 1:1,16,2 Timothy,1,1
4495,Acts 20:14,5,Acts,20,14
7220,James 5:11,20,James,5,11
6773,Titus 2:10,17,Titus,2,10
46,Matthew 2:21,1,Matthew,2,21
4552,Acts 21:33,5,Acts,21,33
1355,Mark 7:36,2,Mark,7,36
3350,John 10:14,4,John,10,14
2004,Luke 6:2,3,Luke,6,2
6782,Titus 3:4,17,Titus,3,4
7156,James 2:8,20,James,2,8
4118,Acts 10:4,5,Acts,10,4
2900,John 1:1,4,John,1,1
684,Matthew 21:2,1,Matthew,21,2
873,Matthew 25:9,1,Matthew,25,9
7484,1 John 5:5,23,1 John,5,5
1554,Mark 12:25,2,Mark,12,25
4074,Acts 9:3,5,Acts,9,3
2045,Luke 6:43,3,Luke,6,43
3374,John 10:38,4,John,10,38
5809,2 Corinthians 8:22,8,2 Corinthians,8,22
1587,Mark 13:14,2,Mark,13,14
2558,Luke 18:14,3,Luke,18,14
7357,2 Peter 2:2,22,2 Peter,2,2
849,Matthew 24:36,1,Matthew,24,36
4073,Acts 9:2,5,Acts,9,2
231,Matthew 8:30,1,Matthew,8,30
4603,Acts 23:14,5,Acts,23,14
3323,John 9:28,4,John,9,28
994,Matthew 27:9,1,Matthew,27,9
6428,1 Thessalonians 2:3,13,1 Thessalonians,2,3
24,Matthew 1:24,1,Matthew,1,24
1100,Mark 1:29,2,Mark,1,29
215,Matthew 8:14,1,Matthew,8,14
29,Matthew 2:4,1,Matthew,2,4
5904,2 Corinthians 13:6,8,2 Corinthians,13,6
5579,1 Corinthians 15:6,7,1 Corinthians,15,6
2628,Luke 19:41,3,Luke,19,41
7254,1 Peter 1:25,21,1 Peter,1,25
3593,John 16:12,4,John,16,12
6420,1 Thessalonians 1:5,13,1 Thessalonians,1,5
3218,John 7:35,4,John,7,35
2087,Luke 7:36,3,Luke,7,36
1280,Mark 6:17,2,Mark,6,17
2649,Luke 20:14,3,Luke,20,14
3620,John 17:6,4,John,17,6
4383,Acts 17:5,5,Acts,17,5
4886,Romans 4:9,6,Romans,4,9
7159,James 2:11,20,James,2,11
4066,Acts 8:35,5,Acts,8,35
1612,Mark 14:2,2,Mark,14,2
7254,1 Peter 1:25,21,1 Peter,1,25
3680,John 18:40,4,John,18,40
2257,Luke 10:38,3,Luke,10,38
2039,Luke 6:37,3,Luke,6,37
5921,Galatians 1:9,9,Galatians,1,9
3622,John 17:8,4,John,17,8
4058,Acts 8:27,5,Acts,8,27
1757,Luke 1:8,3,Luke,1,8
3054,John 4:43,4,John,4,43
4663,Acts 25:12,5,Acts,25,12
1623,Mark 14:13,2,Mark,14,13
6686,2 Timothy 2:4,16,2 Timothy,2,4
4976,Romans 8:5,6,Romans,8,5
5721,2 Corinthians 4:7,8,2 Corinthians,4,7
2994,John 3:19,4,John,3,19
562,Matthew 17:6,1,Matthew,17,6
5491,1 Corinthians 12:2,7,1 Corinthians,12,2
7520,3 John 1:7,25,3 John,1,7
3845,Acts 2:41,5,Acts,2,41
5907,2 Corinthians 13:9,8,2 Corinthians,13,9
3611,John 16:30,4,John,16,30
4508,Acts 20:27,5,Acts,20,27
3246,John 8:10,4,John,8,10
1781,Luke 1:32,3,Luke,1,32
2801,Luke 23:10,3,Luke,23,10
7955,Revelation 22:19,27,Revelation,22,19
310,Matthew 10:37,1,Matthew,10,37
2030,Luke 6:28,3,Luke,6,28
4519,Acts 20:38,5,Acts,20,38
5937,Galatians 2:1,9,Galatians,2,1
7193,James 4:1,20,James,4,1
5441,1 Corinthians 10:19,7,1 Corinthians,10,19
7717,Revelation 9:21,27,Revelation,9,21
5534,1 Corinthians 14:1,7,1 Corinthians,14,1
2736,Luke 22:16,3,Luke,22,16
6311,Philippians 4:14,11,Philippians,4,14
369,Matthew 12:24,1,Matthew,12,24
1172,Mark 3:28,2,Mark,3,28
164,Matthew 6:26,1,Matthew,6,26
4341,Acts 16:3,5,Acts,16,3
4579,Acts 22:20,5,Acts,22,20
2740,Luke 22:20,3,Luke,22,20
702,Matthew 21:20,1,Matthew,21,20
5893,2 Corinthians 12:16,8,2 Corinthians,12,16
3199,John 7:16,4,John,7,16
2944,John 1:45,4,John,1,45
7859,Revelation 18:10,27,Revelation,18,10
7675,Revelation 7:9,27,Revelation,7,9
6167,Ephesians 5:8,10,Ephesians,5,8
5383,1 Corinthians 8:1,7,1 Corinthians,8,1
7200,James 4:8,20,James,4,8
1630,Mark 14:20,2,Mark,14,20
6808,Philemon 1:15,18,Philemon,1,15
1495,Mark 10:51,2,Mark,10,51
7639,Revelation 5:4,27,Revelation,5,4
1050,Matthew 27:65,1,Matthew,27,65
4188,Acts 11:26,5,Acts,11,26
2241,Luke 10:22,3,Luke,10,22
7330,1 Peter 5:10,21,1 Peter,5,10
7329,1 Peter 5:9,21,1 Peter,5,9
798,Matthew 23:24,1,Matthew,23,24
6845,Hebrews 2:13,19,Hebrews,2,13
3255,John 8:19,4,John,8,19
4868,Romans 3:22,6,Romans,3,22
6212,Ephesians 6:20,10,Ephesians,6,20
4655,Acts 25:4,5,Acts,25,4
819,Matthew 24:6,1,Matthew,24,6
7398,1 John 1:3,23,1 John,1,3
5328,1 Corinthians 6:6,7,1 Corinthians,6,6
1046,Matthew 27:61,1,Matthew,27,61
3190,John 7:7,4,John,7,7
5373,1 Corinthians 7:31,7,1 Corinthians,7,31
5508,1 Corinthians 12:19,7,1 Corinthians,12,19
7760,Revelation 12:13,27,Revelation,12,13
6856,Hebrews 3:6,19,Hebrews,3,6
4878,Romans 4:1,6,Romans,4,1
3383,John 11:5,4,John,11,5
1464,Mark 10:20,2,Mark,10,20
4643,Acts 24:19,5,Acts,24,19
351,Matthew 12:6,1,Matthew,12,6
2676,Luke 20:41,3,Luke,20,41
7146,James 1:25,20,James,1,25
3903,Acts 4:26,5,Acts,4,26
549,Matthew 16:21,1,Matthew,16,21
5683,2 Corinthians 2:4,8,2 Corinthians,2,4
2918,John 1:19,4,John,1,19
750,Matthew 22:22,1,Matthew,22,22
1554,Mark 12:25,2,Mark,12,25
6581,1 Timothy 2:10,15,1 Timothy,2,10
3680,John 18:40,4,John,18,40
2031,Luke 6:29,3,Luke,6,29
7428,1 John 2:23,23,1 John,2,23
942,Matthew 26:32,1,Matthew,26,32
3013,John 4:2,4,John,4,2
1653,Mark 14:43,2,Mark,14,43
3622,John 17:8,4,John,17,8
6813,Philemon 1:20,18,Philemon,1,20
4194,Acts 12:2,5,Acts,12,2
5010,Romans 8:39,6,Romans,8,39
3287,John 8:51,4,John,8,51
7910,Revelation 21:1,27,Revelation,21,1
2216,Luke 9:59,3,Luke,9,59
731,Matthew 22:3,1,Matthew,22,3
3397,John 11:19,4,John,11,19
6044,Galatians 6:1,9,Galatians,6,1
1517,Mark 11:21,2,Mark,11,21
6214,Ephesians 6:22,10,Ephesians,6,22
6737,2 Timothy 4:12,16,2 Timothy,4,12
5630,1 Corinthians 15:57,7,1 Corinthians,15,57
1538,Mark 12:9,2,Mark,12,9
6056,Galatians 6:13,9,Galatians,6,13
4581,Acts 22:22,5,Acts,22,22
6742,2 Timothy 4:17,16,2 Timothy,4,17
5954,Galatians 2:18,9,Galatians,2,18
5253,1 Corinthians 2:4,7,1 Corinthians,2,4
3839,Acts 2:35,5,Acts,2,35
1551,Mark 12:22,2,Mark,12,22
757,Matthew 22:29,1,Matthew,22,29
1388,Mark 8:32,2,Mark,8,32
5893,2 Corinthians 12:16,8,2 Corinthians,12,16
6177,Ephesians 5:18,10,Ephesians,5,18
2856,Luke 24:9,3,Luke,24,9
2004,Luke 6:2,3,Luke,6,2
4645,Acts 24:21,5,Acts,24,21
4270,Acts 14:1,5,Acts,14,1
2089,Luke 7:38,3,Luke,7,38
7301,1 Peter 3:22,21,1 Peter,3,22
4890,Romans 4:13,6,Romans,4,13
6193,Ephesians 6:1,10,Ephesians,6,1
6764,Titus 2:1,17,Titus,2,1
4133,Acts 10:19,5,Acts,10,19
5108,Romans 12:8,6,Romans,12,8
4423,Acts 18:11,5,Acts,18,11
5645,1 Corinthians 16:14,7,1 Corinthians,16,14
456,Matthew 14:3,1,Matthew,14,3
7369,2 Peter 2:14,22,2 Peter,2,14
1349,Mark 7:30,2,Mark,7,30
1830,Luke 2:1,3,Luke,2,1
5628,1 Corinthians 15:55,7,1 Corinthians,15,55
4213,Acts 12:21,5,Acts,12,21
6719,2 Timothy 3:11,16,2 Timothy,3,11
3631,John 17:17,4,John,17,17
5088,Romans 11:24,6,Romans,11,24
3564,John 15:10,4,John,15,10
6997,Hebrews 10:9,19,Hebrews,10,9
5466,1 Corinthians 11:11,7,1 Corinthians,11,11
6882,Hebrews 4:13,19,Hebrews,4,13
5048,Romans 10:5,6,Romans,10,5
1740,Mark 16:11,2,Mark,16,11
3169,John 6:57,4,John,6,57
4478,Acts 19:38,5,Acts,19,38
4162,Acts 10:48,5,Acts,10,48
3270,John 8:34,4,John,8,34
2533,Luke 17:26,3,Luke,17,26
6513,2 Thessalonians 1:9,14,2 Thessalonians,1,9
3135,John 6:23,4,John,6,23
4380,Acts 17:2,5,Acts,17,2
5738,2 Corinthians 5:6,8,2 Corinthians,5,6
5656,2 Corinthians 1:1,8,2 Corinthians,1,1
5428,1 Corinthians 10:6,7,1 Corinthians,10,6
5463,1 Corinthians 11:8,7,1 Corinthians,11,8
4878,Romans 4:1,6,Romans,4,1
7038,Hebrews 11:11,19,Hebrews,11,11
6205,Ephesians 6:13,10,Ephesians,6,13
7843,Revelation 17:12,27,Revelation,17,12
6772,Titus 2:9,17,Titus,2,9
629,Matthew 19:11,1,Matthew,19,11
4012,Acts 7:41,5,Acts,7,41
6411,Colossians 4:14,12,Colossians,4,14
597,Matthew 18:14,1,Matthew,18,14
75,Matthew 4:10,1,Matthew,4,10
2914,John 1:15,4,John,1,15
2091,Luke 7:40,3,Luke,7,40
5510,1 Corinthians 12:21,7,1 Corinthians,12,21
3435,John 11:57,4,John,11,57
4399,Acts 17:21,5,Acts,17,21
244,Matthew 9:9,1,Matthew,9,9
5196,Romans 16:5,6,Romans,16,5
5430,1 Corinthians 10:8,7,1 Corinthians,10,8
7710,Revelation 9:14,27,Revelation,9,14
4539,Acts 21:20,5,Acts,21,20
5149,Romans 14:14,6,Romans,14,14
6858,Hebrews 3:8,19,Hebrews,3,8
1450,Mark 10:6,2,Mark,10,6
3223,John 7:40,4,John,7,40
6135,Ephesians 4:8,10,Ephesians,4,8
6230,Philippians 1:14,11,Philippians,1,14
795,Matthew 23:21,1,Matthew,23,21
7933,Revelation 21:24,27,Revelation,21,24
7620,Revelation 3:18,27,Revelation,3,18
6875,Hebrews 4:6,19,Hebrews,4,6
1184,Mark 4:5,2,Mark,4,5
7739,Revelation 11:11,27,Revelation,11,11
4892,Romans 4:15,6,Romans,4,15
3574,John 15:20,4,John,15,20
5585,1 Corinthians 15:12,7,1 Corinthians,15,12
3413,John 11:35,4,John,11,35
5180,Romans 15:22,6,Romans,15,22
7916,Revelation 21:7,27,Revelation,21,7
5624,1 Corinthians 15:51,7,1 Corinthians,15,51
1995,Luke 5:32,3,Luke,5,32
4342,Acts 16:4,5,Acts,16,4
7213,James 5:4,20,James,5,4
6554,1 Timothy 1:3,15,1 Timothy,1,3
4697,Acts 26:19,5,Acts,26,19
3604,John 16:23,4,John,16,23
2763,Luke 22:43,3,Luke,22,43
2806,Luke 23:15,3,Luke,23,15
2642,Luke 20:7,3,Luke,20,7
