VF1_CumVerse,VF1_BCV,VF1_BookIndex,VF1_BookName,VF1_Chapter,VF1_Verse
7618,Revelation 3:16,27,Revelation,3,16
7897,Revelation 20:3,27,Revelation,20,3
5563,1 Corinthians 14:30,7,1 Corinthians,14,30
4457,Acts 19:17,5,Acts,19,17
494,Matthew 15:5,1,Matthew,15,5
276,Matthew 10:3,1,Matthew,10,3
886,Matthew 25:22,1,Matthew,25,22
5083,Romans 11:19,6,Romans,11,19
1319,Mark 6:56,2,Mark,6,56
4240,Acts 13:23,5,Acts,13,23
3490,John 13:5,4,John,13,5
6560,1 Timothy 1:9,15,1 Timothy,1,9
5308,1 Corinthians 4:20,7,1 Corinthians,4,20
1555,Mark 12:26,2,Mark,12,26
3797,Acts 1:19,5,Acts,1,19
1885,Luke 3:4,3,Luke,3,4
1366,Mark 8:10,2,Mark,8,10
7133,James 1:12,20,James,1,12
4908,Romans 5:6,6,Romans,5,6
1877,Luke 2:48,3,Luke,2,48
6078,Ephesians 1:17,10,Ephesians,1,17
2506,Luke 16:30,3,Luke,16,30
5737,2 Corinthians 5:5,8,2 Corinthians,5,5
4974,Romans 8:3,6,Romans,8,3
6544,2 Thessalonians 3:11,14,2 Thessalonians,3,11
2363,Luke 12:48,3,Luke,12,48
7125,James 1:4,20,James,1,4
2757,Luke 22:37,3,Luke,22,37
537,Matthew 16:9,1,Matthew,16,9
5000,Romans 8:29,6,Romans,8,29
4309,Acts 15:12,5,Acts,15,12
2074,Luke 7:23,3,Luke,7,23
3740,John 20:18,4,John,20,18
4264,Acts 13:47,5,Acts,13,47
1814,Luke 1:65,3,Luke,1,65
1167,Mark 3:23,2,Mark,3,23
3520,John 13:35,4,John,13,35
5574,1 Corinthians 15:1,7,1 Corinthians,15,1
4572,Acts 22:13,5,Acts,22,13
2753,Luke 22:33,3,Luke,22,33
819,Matthew 24:6,1,Matthew,24,6
1479,Mark 10:35,2,Mark,10,35
1008,Matthew 27:23,1,Matthew,27,23
2342,Luke 12:27,3,Luke,12,27
6941,Hebrews 7:22,19,Hebrews,7,22
4136,Acts 10:22,5,Acts,10,22
3655,John 18:15,4,John,18,15
1774,Luke 1:25,3,Luke,1,25
3,Matthew 1:3,1,Matthew,1,3
4919,Romans 5:17,6,Romans,5,17
1661,Mark 14:51,2,Mark,14,51
3262,John 8:26,4,John,8,26
1539,Mark 12:10,2,Mark,12,10
7005,Hebrews 10:17,19,Hebrews,10,17
2539,Luke 17:32,3,Luke,17,32
6689,2 Timothy 2:7,16,2 Timothy,2,7
16,Matthew 1:16,1,Matthew,1,16
1502,Mark 11:6,2,Mark,11,6
7083,Hebrews 12:16,19,Hebrews,12,16
5538,1 Corinthians 14:5,7,1 Corinthians,14,5
5967,Galatians 3:10,9,Galatians,3,10
1836,Luke 2:7,3,Luke,2,7
4382,Acts 17:4,5,Acts,17,4
6014,Galatians 4:28,9,Galatians,4,28
7504,2 John 1:4,24,2 John,1,4
3183,John 6:71,4,John,6,71
1128,Mark 2:12,2,Mark,2,12
4696,Acts 26:18,5,Acts,26,18
6198,Ephesians 6:6,10,Ephesians,6,6
5062,Romans 10:19,6,Romans,10,19
6416,1 Thessalonians 1:1,13,1 Thessalonians,1,1
6379,Colossians 3:7,12,Colossians,3,7
7410,1 John 2:5,23,1 John,2,5
2501,Luke 16:25,3,Luke,16,25
997,Matthew 27:12,1,Matthew,27,12
6354,Colossians 2:5,12,Colossians,2,5
147,Matthew 6:9,1,Matthew,6,9
3921,Acts 5:7,5,Acts,5,7
3286,John 8:50,4,John,8,50
2622,Luke 19:35,3,Luke,19,35
7793,Revelation 14:11,27,Revelation,14,11
6225,Philippians 1:9,11,Philippians,1,9
2263,Luke 11:2,3,Luke,11,2
1299,Mark 6:36,2,Mark,6,36
3243,John 8:7,4,John,8,7
7748,Revelation 12:1,27,Revelation,12,1
5380,1 Corinthians 7:38,7,1 Corinthians,7,38
5547,1 Corinthians 14:14,7,1 Corinthians,14,14
4373,Acts 16:35,5,Acts,16,35
3043,John 4:32,4,John,4,32
5790,2 Corinthians 8:3,8,2 Corinthians,8,3
520,Matthew 15:31,1,Matthew,15,31
5653,1 Corinthians 16:22,7,1 Corinthians,16,22
960,Matthew 26:50,1,Matthew,26,50
2216,Luke 9:59,3,Luke,9,59
1430,Mark 9:36,2,Mark,9,36
4780,Acts 28:26,5,Acts,28,26
4712,Acts 27:2,5,Acts,27,2
5643,1 Corinthians 16:12,7,1 Corinthians,16,12
5035,Romans 9:25,6,Romans,9,25
889,Matthew 25:25,1,Matthew,25,25
5734,2 Corinthians 5:2,8,2 Corinthians,5,2
2452,Luke 15:8,3,Luke,15,8
7085,Hebrews 12:18,19,Hebrews,12,18
5985,Galatians 3:28,9,Galatians,3,28
6857,Hebrews 3:7,19,Hebrews,3,7
2301,Luke 11:40,3,Luke,11,40
905,Matthew 25:41,1,Matthew,25,41
3379,John 11:1,4,John,11,1
4241,Acts 13:24,5,Acts,13,24
1293,Mark 6:30,2,Mark,6,30
3272,John 8:36,4,John,8,36
4475,Acts 19:35,5,Acts,19,35
6480,1 Thessalonians 5:4,13,1 Thessalonians,5,4
387,Matthew 12:42,1,Matthew,12,42
242,Matthew 9:7,1,Matthew,9,7
3628,John 17:14,4,John,17,14
3070,John 5:5,4,John,5,5
4641,Acts 24:17,5,Acts,24,17
1035,Matthew 27:50,1,Matthew,27,50
2349,Luke 12:34,3,Luke,12,34
3426,John 11:48,4,John,11,48
6764,Titus 2:1,17,Titus,2,1
3891,Acts 4:14,5,Acts,4,14
695,Matthew 21:13,1,Matthew,21,13
1327,Mark 7:8,2,Mark,7,8
1235,Mark 5:15,2,Mark,5,15
4740,Acts 27:30,5,Acts,27,30
814,Matthew 24:1,1,Matthew,24,1
1354,Mark 7:35,2,Mark,7,35
7157,James 2:9,20,James,2,9
5240,1 Corinthians 1:22,7,1 Corinthians,1,22
5497,1 Corinthians 12:8,7,1 Corinthians,12,8
3244,John 8:8,4,John,8,8
1748,Mark 16:19,2,Mark,16,19
2498,Luke 16:22,3,Luke,16,22
6781,Titus 3:3,17,Titus,3,3
4925,Romans 6:2,6,Romans,6,2
2012,Luke 6:10,3,Luke,6,10
2108,Luke 8:7,3,Luke,8,7
5586,1 Corinthians 15:13,7,1 Corinthians,15,13
5448,1 Corinthians 10:26,7,1 Corinthians,10,26
6075,Ephesians 1:14,10,Ephesians,1,14
7541,Jude 1:13,26,Jude,1,13
5083,Romans 11:19,6,Romans,11,19
1380,Mark 8:24,2,Mark,8,24
3210,John 7:27,4,John,7,27
3998,Acts 7:27,5,Acts,7,27
3915,Acts 5:1,5,Acts,5,1
7616,Revelation 3:14,27,Revelation,3,14
7283,1 Peter 3:4,21,1 Peter,3,4
7836,Revelation 17:5,27,Revelation,17,5
829,Matthew 24:16,1,Matthew,24,16
5530,1 Corinthians 13:10,7,1 Corinthians,13,10
2065,Luke 7:14,3,Luke,7,14
4200,Acts 12:8,5,Acts,12,8
7348,2 Peter 1:14,22,2 Peter,1,14
4308,Acts 15:11,5,Acts,15,11
5693,2 Corinthians 2:14,8,2 Corinthians,2,14
555,Matthew 16:27,1,Matthew,16,27
6110,Ephesians 3:4,10,Ephesians,3,4
286,Matthew 10:13,1,Matthew,10,13
7343,2 Peter 1:9,22,2 Peter,1,9
5087,Romans 11:23,6,Romans,11,23
2282,Luke 11:21,3,Luke,11,21
2069,Luke 7:18,3,Luke,7,18
4962,Romans 7:16,6,Romans,7,16
6710,2 Timothy 3:2,16,2 Timothy,3,2
4194,Acts 12:2,5,Acts,12,2
1478,Mark 10:34,2,Mark,10,34
1844,Luke 2:15,3,Luke,2,15
6305,Philippians 4:8,11,Philippians,4,8
7790,Revelation 14:8,27,Revelation,14,8
5146,Romans 14:11,6,Romans,14,11
892,Matthew 25:28,1,Matthew,25,28
7096,Hebrews 12:29,19,Hebrews,12,29
4825,Romans 2:8,6,Romans,2,8
5488,1 Corinthians 11:33,7,1 Corinthians,11,33
5089,Romans 11:25,6,Romans,11,25
6614,1 Timothy 4:12,15,1 Timothy,4,12
5157,Romans 14:22,6,Romans,14,22
7213,James 5:4,20,James,5,4
4964,Romans 7:18,6,Romans,7,18
5651,1 Corinthians 16:20,7,1 Corinthians,16,20
7659,Revelation 6:10,27,Revelation,6,10
1549,Mark 12:20,2,Mark,12,20
2634,Luke 19:47,3,Luke,19,47
6220,Philippians 1:4,11,Philippians,1,4
3946,Acts 5:32,5,Acts,5,32
4641,Acts 24:17,5,Acts,24,17
337,Matthew 11:22,1,Matthew,11,22
900,Matthew 25:36,1,Matthew,25,36
3374,John 10:38,4,John,10,38
3212,John 7:29,4,John,7,29
5078,Romans 11:14,6,Romans,11,14
2852,Luke 24:5,3,Luke,24,5
7021,Hebrews 10:33,19,Hebrews,10,33
5838,2 Corinthians 10:12,8,2 Corinthians,10,12
5531,1 Corinthians 13:11,7,1 Corinthians,13,11
3770,John 21:17,4,John,21,17
5080,Romans 11:16,6,Romans,11,16
311,Matthew 10:38,1,Matthew,10,38
3254,John 8:18,4,John,8,18
462,Matthew 14:9,1,Matthew,14,9
5309,1 Corinthians 4:21,7,1 Corinthians,4,21
5528,1 Corinthians 13:8,7,1 Corinthians,13,8
394,Matthew 12:49,1,Matthew,12,49
2027,Luke 6:25,3,Luke,6,25
6225,Philippians 1:9,11,Philippians,1,9
3227,John 7:44,4,John,7,44
1114,Mark 1:43,2,Mark,1,43
5585,1 Corinthians 15:12,7,1 Corinthians,15,12
3539,John 14:16,4,John,14,16
7755,Revelation 12:8,27,Revelation,12,8
4748,Acts 27:38,5,Acts,27,38
7884,Revelation 19:11,27,Revelation,19,11
5609,1 Corinthians 15:36,7,1 Corinthians,15,36
2171,Luke 9:14,3,Luke,9,14
1451,Mark 10:7,2,Mark,10,7
2064,Luke 7:13,3,Luke,7,13
2905,John 1:6,4,John,1,6
4749,Acts 27:39,5,Acts,27,39
4858,Romans 3:12,6,Romans,3,12
1819,Luke 1:70,3,Luke,1,70
6692,2 Timothy 2:10,16,2 Timothy,2,10
1126,Mark 2:10,2,Mark,2,10
4901,Romans 4:24,6,Romans,4,24
3815,Acts 2:11,5,Acts,2,11
5418,1 Corinthians 9:23,7,1 Corinthians,9,23
486,Matthew 14:33,1,Matthew,14,33
5430,1 Corinthians 10:8,7,1 Corinthians,10,8
1735,Mark 16:6,2,Mark,16,6
289,Matthew 10:16,1,Matthew,10,16
2707,Luke 21:25,3,Luke,21,25
6881,Hebrews 4:12,19,Hebrews,4,12
3734,John 20:12,4,John,20,12
4918,Romans 5:16,6,Romans,5,16
2916,John 1:17,4,John,1,17
2379,Luke 13:5,3,Luke,13,5
3411,John 11:33,4,John,11,33
4471,Acts 19:31,5,Acts,19,31
2184,Luke 9:27,3,Luke,9,27
491,Matthew 15:2,1,Matthew,15,2
2121,Luke 8:20,3,Luke,8,20
362,Matthew 12:17,1,Matthew,12,17
6332,Colossians 1:12,12,Colossians,1,12
474,Matthew 14:21,1,Matthew,14,21
7442,1 John 3:8,23,1 John,3,8
889,Matthew 25:25,1,Matthew,25,25
3770,John 21:17,4,John,21,17
7291,1 Peter 3:12,21,1 Peter,3,12
5133,Romans 13:12,6,Romans,13,12
7706,Revelation 9:10,27,Revelation,9,10
1908,Luke 3:27,3,Luke,3,27
2910,John 1:11,4,John,1,11
4464,Acts 19:24,5,Acts,19,24
2849,Luke 24:2,3,Luke,24,2
6299,Philippians 4:2,11,Philippians,4,2
6008,Galatians 4:22,9,Galatians,4,22
3937,Acts 5:23,5,Acts,5,23
6175,Ephesians 5:16,10,Ephesians,5,16
3458,John 12:23,4,John,12,23
2333,Luke 12:18,3,Luke,12,18
3997,Acts 7:26,5,Acts,7,26
551,Matthew 16:23,1,Matthew,16,23
4016,Acts 7:45,5,Acts,7,45
2988,John 3:13,4,John,3,13
5560,1 Corinthians 14:27,7,1 Corinthians,14,27
6150,Ephesians 4:23,10,Ephesians,4,23
4148,Acts 10:34,5,Acts,10,34
7371,2 Peter 2:16,22,2 Peter,2,16
2129,Luke 8:28,3,Luke,8,28
1749,Mark 16:20,2,Mark,16,20
4197,Acts 12:5,5,Acts,12,5
752,Matthew 22:24,1,Matthew,22,24
4023,Acts 7:52,5,Acts,7,52
3330,John 9:35,4,John,9,35
6443,1 Thessalonians 2:18,13,1 Thessalonians,2,18
2590,Luke 19:3,3,Luke,19,3
5774,2 Corinthians 7:3,8,2 Corinthians,7,3
5566,1 Corinthians 14:33,7,1 Corinthians,14,33
3576,John 15:22,4,John,15,22
357,Matthew 12:12,1,Matthew,12,12
6404,Colossians 4:7,12,Colossians,4,7
2949,John 1:50,4,John,1,50
2235,Luke 10:16,3,Luke,10,16
5923,Galatians 1:11,9,Galatians,1,11
5609,1 Corinthians 15:36,7,1 Corinthians,15,36
834,Matthew 24:21,1,Matthew,24,21
7882,Revelation 19:9,27,Revelation,19,9
4129,Acts 10:15,5,Acts,10,15
5092,Romans 11:28,6,Romans,11,28
1615,Mark 14:5,2,Mark,14,5
187,Matthew 7:15,1,Matthew,7,15
2834,Luke 23:43,3,Luke,23,43
2623,Luke 19:36,3,Luke,19,36
7734,Revelation 11:6,27,Revelation,11,6
2511,Luke 17:4,3,Luke,17,4
7240,1 Peter 1:11,21,1 Peter,1,11
5590,1 Corinthians 15:17,7,1 Corinthians,15,17
4128,Acts 10:14,5,Acts,10,14
6226,Philippians 1:10,11,Philippians,1,10
3250,John 8:14,4,John,8,14
4964,Romans 7:18,6,Romans,7,18
7521,3 John 1:8,25,3 John,1,8
1208,Mark 4:29,2,Mark,4,29
6690,2 Timothy 2:8,16,2 Timothy,2,8
741,Matthew 22:13,1,Matthew,22,13
5706,2 Corinthians 3:10,8,2 Corinthians,3,10
1988,Luke 5:25,3,Luke,5,25
7721,Revelation 10:4,27,Revelation,10,4
4689,Acts 26:11,5,Acts,26,11
4556,Acts 21:37,5,Acts,21,37
2041,Luke 6:39,3,Luke,6,39
6895,Hebrews 5:10,19,Hebrews,5,10
5398,1 Corinthians 9:3,7,1 Corinthians,9,3
1122,Mark 2:6,2,Mark,2,6
6726,2 Timothy 4:1,16,2 Timothy,4,1
3864,Acts 3:13,5,Acts,3,13
820,Matthew 24:7,1,Matthew,24,7
3669,John 18:29,4,John,18,29
1479,Mark 10:35,2,Mark,10,35
6228,Philippians 1:12,11,Philippians,1,12
2830,Luke 23:39,3,Luke,23,39
6988,Hebrews 9:28,19,Hebrews,9,28
3311,John 9:16,4,John,9,16
2754,Luke 22:34,3,Luke,22,34
4719,Acts 27:9,5,Acts,27,9
689,Matthew 21:7,1,Matthew,21,7
2602,Luke 19:15,3,Luke,19,15
2881,Luke 24:34,3,Luke,24,34
3863,Acts 3:12,5,Acts,3,12
2394,Luke 13:20,3,Luke,13,20
7877,Revelation 19:4,27,Revelation,19,4
2200,Luke 9:43,3,Luke,9,43
2243,Luke 10:24,3,Luke,10,24
6408,Colossians 4:11,12,Colossians,4,11
2601,Luke 19:14,3,Luke,19,14
1379,Mark 8:23,2,Mark,8,23
5278,1 Corinthians 3:13,7,1 Corinthians,3,13
5495,1 Corinthians 12:6,7,1 Corinthians,12,6
1248,Mark 5:28,2,Mark,5,28
3283,John 8:47,4,John,8,47
7854,Revelation 18:5,27,Revelation,18,5
1671,Mark 14:61,2,Mark,14,61
208,Matthew 8:7,1,Matthew,8,7
2129,Luke 8:28,3,Luke,8,28
3757,John 21:4,4,John,21,4
1042,Matthew 27:57,1,Matthew,27,57
6563,1 Timothy 1:12,15,1 Timothy,1,12
4392,Acts 17:14,5,Acts,17,14
891,Matthew 25:27,1,Matthew,25,27
2655,Luke 20:20,3,Luke,20,20
1854,Luke 2:25,3,Luke,2,25
2103,Luke 8:2,3,Luke,8,2
796,Matthew 23:22,1,Matthew,23,22
5879,2 Corinthians 12:2,8,2 Corinthians,12,2
5571,1 Corinthians 14:38,7,1 Corinthians,14,38
1056,Matthew 28:5,1,Matthew,28,5
2146,Luke 8:45,3,Luke,8,45
2902,John 1:3,4,John,1,3
5633,1 Corinthians 16:2,7,1 Corinthians,16,2
2972,John 2:22,4,John,2,22
7715,Revelation 9:19,27,Revelation,9,19
5666,2 Corinthians 1:11,8,2 Corinthians,1,11
495,Matthew 15:6,1,Matthew,15,6
2594,Luke 19:7,3,Luke,19,7
329,Matthew 11:14,1,Matthew,11,14
2949,John 1:50,4,John,1,50
6974,Hebrews 9:14,19,Hebrews,9,14
7671,Revelation 7:5,27,Revelation,7,5
2132,Luke 8:31,3,Luke,8,31
5343,1 Corinthians 7:1,7,1 Corinthians,7,1
4367,Acts 16:29,5,Acts,16,29
4836,Romans 2:19,6,Romans,2,19
5739,2 Corinthians 5:7,8,2 Corinthians,5,7
2679,Luke 20:44,3,Luke,20,44
2516,Luke 17:9,3,Luke,17,9
4276,Acts 14:7,5,Acts,14,7
95,Matthew 5:5,1,Matthew,5,5
1000,Matthew 27:15,1,Matthew,27,15
7397,1 John 1:2,23,1 John,1,2
1516,Mark 11:20,2,Mark,11,20
7466,1 John 4:8,23,1 John,4,8
7445,1 John 3:11,23,1 John,3,11
6253,Philippians 2:7,11,Philippians,2,7
2301,Luke 11:40,3,Luke,11,40
6024,Galatians 5:7,9,Galatians,5,7
3425,John 11:47,4,John,11,47
73,Matthew 4:8,1,Matthew,4,8
7573,Revelation 1:20,27,Revelation,1,20
2576,Luke 18:32,3,Luke,18,32
508,Matthew 15:19,1,Matthew,15,19
671,Matthew 20:23,1,Matthew,20,23
4902,Romans 4:25,6,Romans,4,25
1434,Mark 9:40,2,Mark,9,40
2625,Luke 19:38,3,Luke,19,38
7418,1 John 2:13,23,1 John,2,13
7358,2 Peter 2:3,22,2 Peter,2,3
3349,John 10:13,4,John,10,13
6595,1 Timothy 3:9,15,1 Timothy,3,9
1759,Luke 1:10,3,Luke,1,10
2859,Luke 24:12,3,Luke,24,12
2021,Luke 6:19,3,Luke,6,19
4786,Romans 1:1,6,Romans,1,1
741,Matthew 22:13,1,Matthew,22,13
1432,Mark 9:38,2,Mark,9,38
5886,2 Corinthians 12:9,8,2 Corinthians,12,9
7690,Revelation 8:7,27,Revelation,8,7
2220,Luke 10:1,3,Luke,10,1
6873,Hebrews 4:4,19,Hebrews,4,4
5342,1 Corinthians 6:20,7,1 Corinthians,6,20
6996,Hebrews 10:8,19,Hebrews,10,8
6453,1 Thessalonians 3:8,13,1 Thessalonians,3,8
4324,Acts 15:27,5,Acts,15,27
5821,2 Corinthians 9:10,8,2 Corinthians,9,10
865,Matthew 25:1,1,Matthew,25,1
7612,Revelation 3:10,27,Revelation,3,10
1184,Mark 4:5,2,Mark,4,5
3434,John 11:56,4,John,11,56
6778,Titus 2:15,17,Titus,2,15
5420,1 Corinthians 9:25,7,1 Corinthians,9,25
7510,2 John 1:10,24,2 John,1,10
6019,Galatians 5:2,9,Galatians,5,2
5790,2 Corinthians 8:3,8,2 Corinthians,8,3
5981,Galatians 3:24,9,Galatians,3,24
2716,Luke 21:34,3,Luke,21,34
7463,1 John 4:5,23,1 John,4,5
7832,Revelation 17:1,27,Revelation,17,1
258,Matthew 9:23,1,Matthew,9,23
7058,Hebrews 11:31,19,Hebrews,11,31
6521,2 Thessalonians 2:5,14,2 Thessalonians,2,5
127,Matthew 5:37,1,Matthew,5,37
332,Matthew 11:17,1,Matthew,11,17
5145,Romans 14:10,6,Romans,14,10
4796,Romans 1:11,6,Romans,1,11
999,Matthew 27:14,1,Matthew,27,14
2362,Luke 12:47,3,Luke,12,47
4224,Acts 13:7,5,Acts,13,7
7762,Revelation 12:15,27,Revelation,12,15
6337,Colossians 1:17,12,Colossians,1,17
2986,John 3:11,4,John,3,11
5103,Romans 12:3,6,Romans,12,3
6759,Titus 1:12,17,Titus,1,12
6136,Ephesians 4:9,10,Ephesians,4,9
4322,Acts 15:25,5,Acts,15,25
1675,Mark 14:65,2,Mark,14,65
208,Matthew 8:7,1,Matthew,8,7
3019,John 4:8,4,John,4,8
6921,Hebrews 7:2,19,Hebrews,7,2
5883,2 Corinthians 12:6,8,2 Corinthians,12,6
367,Matthew 12:22,1,Matthew,12,22
1582,Mark 13:9,2,Mark,13,9
4489,Acts 20:8,5,Acts,20,8
3778,John 21:25,4,John,21,25
853,Matthew 24:40,1,Matthew,24,40
2145,Luke 8:44,3,Luke,8,44
4957,Romans 7:11,6,Romans,7,11
5142,Romans 14:7,6,Romans,14,7
7378,2 Peter 3:1,22,2 Peter,3,1
2217,Luke 9:60,3,Luke,9,60
7399,1 John 1:4,23,1 John,1,4
2091,Luke 7:40,3,Luke,7,40
5209,Romans 16:18,6,Romans,16,18
7504,2 John 1:4,24,2 John,1,4
696,Matthew 21:14,1,Matthew,21,14
7373,2 Peter 2:18,22,2 Peter,2,18
3794,Acts 1:16,5,Acts,1,16
3339,John 10:3,4,John,10,3
7683,Revelation 7:17,27,Revelation,7,17
6351,Colossians 2:2,12,Colossians,2,2
6687,2 Timothy 2:5,16,2 Timothy,2,5
7560,Revelation 1:7,27,Revelation,1,7
3748,John 20:26,4,John,20,26
4783,Acts 28:29,5,Acts,28,29
6711,2 Timothy 3:3,16,2 Timothy,3,3
4695,Acts 26:17,5,Acts,26,17
2744,Luke 22:24,3,Luke,22,24
4560,Acts 22:1,5,Acts,22,1
5040,Romans 9:30,6,Romans,9,30
7240,1 Peter 1:11,21,1 Peter,1,11
7355,2 Peter 1:21,22,2 Peter,1,21
4206,Acts 12:14,5,Acts,12,14
1053,Matthew 28:2,1,Matthew,28,2
5865,2 Corinthians 11:21,8,2 Corinthians,11,21
6148,Ephesians 4:21,10,Ephesians,4,21
4193,Acts 12:1,5,Acts,12,1
563,Matthew 17:7,1,Matthew,17,7
498,Matthew 15:9,1,Matthew,15,9
4012,Acts 7:41,5,Acts,7,41
4953,Romans 7:7,6,Romans,7,7
6953,Hebrews 8:6,19,Hebrews,8,6
4481,Acts 19:41,5,Acts,19,41
452,Matthew 13:57,1,Matthew,13,57
5209,Romans 16:18,6,Romans,16,18
2535,Luke 17:28,3,Luke,17,28
2139,Luke 8:38,3,Luke,8,38
3081,John 5:16,4,John,5,16
735,Matthew 22:7,1,Matthew,22,7
2700,Luke 21:18,3,Luke,21,18
7176,James 3:2,20,James,3,2
3514,John 13:29,4,John,13,29
1871,Luke 2:42,3,Luke,2,42
6097,Ephesians 2:13,10,Ephesians,2,13
1361,Mark 8:5,2,Mark,8,5
1019,Matthew 27:34,1,Matthew,27,34
3888,Acts 4:11,5,Acts,4,11
1717,Mark 15:35,2,Mark,15,35
6019,Galatians 5:2,9,Galatians,5,2
4779,Acts 28:25,5,Acts,28,25
6645,1 Timothy 6:2,15,1 Timothy,6,2
4814,Romans 1:29,6,Romans,1,29
116,Matthew 5:26,1,Matthew,5,26
2781,Luke 22:61,3,Luke,22,61
3122,John 6:10,4,John,6,10
7209,James 4:17,20,James,4,17
1305,Mark 6:42,2,Mark,6,42
3850,Acts 2:46,5,Acts,2,46
7727,Revelation 10:10,27,Revelation,10,10
1824,Luke 1:75,3,Luke,1,75
4101,Acts 9:30,5,Acts,9,30
2020,Luke 6:18,3,Luke,6,18
375,Matthew 12:30,1,Matthew,12,30
1599,Mark 13:26,2,Mark,13,26
7499,1 John 5:20,23,1 John,5,20
3932,Acts 5:18,5,Acts,5,18
3516,John 13:31,4,John,13,31
2212,Luke 9:55,3,Luke,9,55
2306,Luke 11:45,3,Luke,11,45
6662,1 Timothy 6:19,15,1 Timothy,6,19
2486,Luke 16:10,3,Luke,16,10
5441,1 Corinthians 10:19,7,1 Corinthians,10,19
5608,1 Corinthians 15:35,7,1 Corinthians,15,35
2115,Luke 8:14,3,Luke,8,14
2094,Luke 7:43,3,Luke,7,43
2128,Luke 8:27,3,Luke,8,27
5089,Romans 11:25,6,Romans,11,25
2254,Luke 10:35,3,Luke,10,35
2974,John 2:24,4,John,2,24
3856,Acts 3:5,5,Acts,3,5
3061,John 4:50,4,John,4,50
5453,1 Corinthians 10:31,7,1 Corinthians,10,31
1245,Mark 5:25,2,Mark,5,25
7417,1 John 2:12,23,1 John,2,12
3269,John 8:33,4,John,8,33
7908,Revelation 20:14,27,Revelation,20,14
7488,1 John 5:9,23,1 John,5,9
6237,Philippians 1:21,11,Philippians,1,21
6752,Titus 1:5,17,Titus,1,5
5405,1 Corinthians 9:10,7,1 Corinthians,9,10
1777,Luke 1:28,3,Luke,1,28
7577,Revelation 2:4,27,Revelation,2,4
4275,Acts 14:6,5,Acts,14,6
3911,Acts 4:34,5,Acts,4,34
1191,Mark 4:12,2,Mark,4,12
7221,James 5:12,20,James,5,12
6625,1 Timothy 5:7,15,1 Timothy,5,7
217,Matthew 8:16,1,Matthew,8,16
6370,Colossians 2:21,12,Colossians,2,21
6032,Galatians 5:15,9,Galatians,5,15
4242,Acts 13:25,5,Acts,13,25
2345,Luke 12:30,3,Luke,12,30
1468,Mark 10:24,2,Mark,10,24
6101,Ephesians 2:17,10,Ephesians,2,17
5946,Galatians 2:10,9,Galatians,2,10
7720,Revelation 10:3,27,Revelation,10,3
2834,Luke 23:43,3,Luke,23,43
7018,Hebrews 10:30,19,Hebrews,10,30
5254,1 Corinthians 2:5,7,1 Corinthians,2,5
2920,John 1:21,4,John,1,21
7629,Revelation 4:5,27,Revelation,4,5
5210,Romans 16:19,6,Romans,16,19
1353,Mark 7:34,2,Mark,7,34
7524,3 John 1:11,25,3 John,1,11
7583,Revelation 2:10,27,Revelation,2,10
1090,Mark 1:19,2,Mark,1,19
2762,Luke 22:42,3,Luke,22,42
6184,Ephesians 5:25,10,Ephesians,5,25
3857,Acts 3:6,5,Acts,3,6
5260,1 Corinthians 2:11,7,1 Corinthians,2,11
2081,Luke 7:30,3,Luke,7,30
421,Matthew 13:26,1,Matthew,13,26
5915,Galatians 1:3,9,Galatians,1,3
7472,1 John 4:14,23,1 John,4,14
5192,Romans 16:1,6,Romans,16,1
3078,John 5:13,4,John,5,13
921,Matthew 26:11,1,Matthew,26,11
1920,Luke 4:1,3,Luke,4,1
7932,Revelation 21:23,27,Revelation,21,23
304,Matthew 10:31,1,Matthew,10,31
2908,John 1:9,4,John,1,9
755,Matthew 22:27,1,Matthew,22,27
1346,Mark 7:27,2,Mark,7,27
4674,Acts 25:23,5,Acts,25,23
3928,Acts 5:14,5,Acts,5,14
6567,1 Timothy 1:16,15,1 Timothy,1,16
704,Matthew 21:22,1,Matthew,21,22
1930,Luke 4:11,3,Luke,4,11
4406,Acts 17:28,5,Acts,17,28
7620,Revelation 3:18,27,Revelation,3,18
81,Matthew 4:16,1,Matthew,4,16
4269,Acts 13:52,5,Acts,13,52
6064,Ephesians 1:3,10,Ephesians,1,3
6442,1 Thessalonians 2:17,13,1 Thessalonians,2,17
1313,Mark 6:50,2,Mark,6,50
4421,Acts 18:9,5,Acts,18,9
5669,2 Corinthians 1:14,8,2 Corinthians,1,14
107,Matthew 5:17,1,Matthew,5,17
5688,2 Corinthians 2:9,8,2 Corinthians,2,9
6959,Hebrews 8:12,19,Hebrews,8,12
862,Matthew 24:49,1,Matthew,24,49
5888,2 Corinthians 12:11,8,2 Corinthians,12,11
3330,John 9:35,4,John,9,35
2947,John 1:48,4,John,1,48
2959,John 2:9,4,John,2,9
1598,Mark 13:25,2,Mark,13,25
2711,Luke 21:29,3,Luke,21,29
6037,Galatians 5:20,9,Galatians,5,20
5817,2 Corinthians 9:6,8,2 Corinthians,9,6
5445,1 Corinthians 10:23,7,1 Corinthians,10,23
1640,Mark 14:30,2,Mark,14,30
4100,Acts 9:29,5,Acts,9,29
1723,Mark 15:41,2,Mark,15,41
2652,Luke 20:17,3,Luke,20,17
411,Matthew 13:16,1,Matthew,13,16
2381,Luke 13:7,3,Luke,13,7
6160,Ephesians 5:1,10,Ephesians,5,1
1217,Mark 4:38,2,Mark,4,38
