VF2_CumVerse,VF2_BCV,VF2_BookIndex,VF2_BookName,VF2_Chapter,VF2_Verse
4246,Acts 13:29,5,Acts,13,29
3509,John 13:24,4,John,13,24
7608,Revelation 3:6,27,Revelation,3,6
4847,Romans 3:1,6,Romans,3,1
1105,Mark 1:34,2,Mark,1,34
1850,Luke 2:21,3,Luke,2,21
2239,Luke 10:20,3,Luke,10,20
4260,Acts 13:43,5,Acts,13,43
7437,1 John 3:3,23,1 John,3,3
2152,Luke 8:51,3,Luke,8,51
573,Matthew 17:17,1,Matthew,17,17
6050,Galatians 6:7,9,Galatians,6,7
4055,Acts 8:24,5,Acts,8,24
6278,Philippians 3:2,11,Philippians,3,2
3607,John 16:26,4,John,16,26
6570,1 Timothy 1:19,15,1 Timothy,1,19
843,Matthew 24:30,1,Matthew,24,30
2068,Luke 7:17,3,Luke,7,17
289,Matthew 10:16,1,Matthew,10,16
1002,Matthew 27:17,1,Matthew,27,17
6037,Galatians 5:20,9,Galatians,5,20
6737,2 Timothy 4:12,16,2 Timothy,4,12
6758,Titus 1:11,17,Titus,1,11
61,Matthew 3:13,1,Matthew,3,13
435,Matthew 13:40,1,Matthew,13,40
5180,Romans 15:22,6,Romans,15,22
4630,Acts 24:6,5,Acts,24,6
730,Matthew 22:2,1,Matthew,22,2
7806,Revelation 15:4,27,Revelation,15,4
1467,Mark 10:23,2,Mark,10,23
5428,1 Corinthians 10:6,7,1 Corinthians,10,6
3388,John 11:10,4,John,11,10
3502,John 13:17,4,John,13,17
7509,2 John 1:9,24,2 John,1,9
3441,John 12:6,4,John,12,6
2682,Luke 20:47,3,Luke,20,47
3854,Acts 3:3,5,Acts,3,3
6181,Ephesians 5:22,10,Ephesians,5,22
763,Matthew 22:35,1,Matthew,22,35
2477,Luke 16:1,3,Luke,16,1
1216,Mark 4:37,2,Mark,4,37
6271,Philippians 2:25,11,Philippians,2,25
2650,Luke 20:15,3,Luke,20,15
6820,Hebrews 1:2,19,Hebrews,1,2
3800,Acts 1:22,5,Acts,1,22
3107,John 5:42,4,John,5,42
5540,1 Corinthians 14:7,7,1 Corinthians,14,7
3332,John 9:37,4,John,9,37
7528,3 John 1:15,25,3 John,1,15
918,Matthew 26:8,1,Matthew,26,8
5013,Romans 9:3,6,Romans,9,3
1021,Matthew 27:36,1,Matthew,27,36
4773,Acts 28:19,5,Acts,28,19
5677,2 Corinthians 1:22,8,2 Corinthians,1,22
3273,John 8:37,4,John,8,37
7308,1 Peter 4:7,21,1 Peter,4,7
4512,Acts 20:31,5,Acts,20,31
4062,Acts 8:31,5,Acts,8,31
5885,2 Corinthians 12:8,8,2 Corinthians,12,8
4658,Acts 25:7,5,Acts,25,7
6933,Hebrews 7:14,19,Hebrews,7,14
5735,2 Corinthians 5:3,8,2 Corinthians,5,3
5815,2 Corinthians 9:4,8,2 Corinthians,9,4
2683,Luke 21:1,3,Luke,21,1
7394,2 Peter 3:17,22,2 Peter,3,17
5646,1 Corinthians 16:15,7,1 Corinthians,16,15
5386,1 Corinthians 8:4,7,1 Corinthians,8,4
5100,Romans 11:36,6,Romans,11,36
1401,Mark 9:7,2,Mark,9,7
2042,Luke 6:40,3,Luke,6,40
3740,John 20:18,4,John,20,18
2693,Luke 21:11,3,Luke,21,11
5823,2 Corinthians 9:12,8,2 Corinthians,9,12
7784,Revelation 14:2,27,Revelation,14,2
181,Matthew 7:9,1,Matthew,7,9
5496,1 Corinthians 12:7,7,1 Corinthians,12,7
5973,Galatians 3:16,9,Galatians,3,16
2399,Luke 13:25,3,Luke,13,25
4092,Acts 9:21,5,Acts,9,21
3804,Acts 1:26,5,Acts,1,26
5682,2 Corinthians 2:3,8,2 Corinthians,2,3
339,Matthew 11:24,1,Matthew,11,24
3073,John 5:8,4,John,5,8
5454,1 Corinthians 10:32,7,1 Corinthians,10,32
6425,1 Thessalonians 1:10,13,1 Thessalonians,1,10
3532,John 14:9,4,John,14,9
5879,2 Corinthians 12:2,8,2 Corinthians,12,2
5008,Romans 8:37,6,Romans,8,37
5504,1 Corinthians 12:15,7,1 Corinthians,12,15
3085,John 5:20,4,John,5,20
55,Matthew 3:7,1,Matthew,3,7
3322,John 9:27,4,John,9,27
3851,Acts 2:47,5,Acts,2,47
1576,Mark 13:3,2,Mark,13,3
5985,Galatians 3:28,9,Galatians,3,28
5232,1 Corinthians 1:14,7,1 Corinthians,1,14
7678,Revelation 7:12,27,Revelation,7,12
662,Matthew 20:14,1,Matthew,20,14
2293,Luke 11:32,3,Luke,11,32
1605,Mark 13:32,2,Mark,13,32
2948,John 1:49,4,John,1,49
7307,1 Peter 4:6,21,1 Peter,4,6
7472,1 John 4:14,23,1 John,4,14
4031,Acts 7:60,5,Acts,7,60
1416,Mark 9:22,2,Mark,9,22
2633,Luke 19:46,3,Luke,19,46
4989,Romans 8:18,6,Romans,8,18
4071,Acts 8:40,5,Acts,8,40
4760,Acts 28:6,5,Acts,28,6
1430,Mark 9:36,2,Mark,9,36
7351,2 Peter 1:17,22,2 Peter,1,17
5367,1 Corinthians 7:25,7,1 Corinthians,7,25
1702,Mark 15:20,2,Mark,15,20
6211,Ephesians 6:19,10,Ephesians,6,19
5307,1 Corinthians 4:19,7,1 Corinthians,4,19
5254,1 Corinthians 2:5,7,1 Corinthians,2,5
658,Matthew 20:10,1,Matthew,20,10
637,Matthew 19:19,1,Matthew,19,19
5636,1 Corinthians 16:5,7,1 Corinthians,16,5
3275,John 8:39,4,John,8,39
7463,1 John 4:5,23,1 John,4,5
2423,Luke 14:14,3,Luke,14,14
3669,John 18:29,4,John,18,29
3075,John 5:10,4,John,5,10
4447,Acts 19:7,5,Acts,19,7
3114,John 6:2,4,John,6,2
6460,1 Thessalonians 4:2,13,1 Thessalonians,4,2
3600,John 16:19,4,John,16,19
6656,1 Timothy 6:13,15,1 Timothy,6,13
3693,John 19:13,4,John,19,13
6310,Philippians 4:13,11,Philippians,4,13
5926,Galatians 1:14,9,Galatians,1,14
1799,Luke 1:50,3,Luke,1,50
3676,John 18:36,4,John,18,36
3744,John 20:22,4,John,20,22
5679,2 Corinthians 1:24,8,2 Corinthians,1,24
4652,Acts 25:1,5,Acts,25,1
4259,Acts 13:42,5,Acts,13,42
4023,Acts 7:52,5,Acts,7,52
512,Matthew 15:23,1,Matthew,15,23
2985,John 3:10,4,John,3,10
7608,Revelation 3:6,27,Revelation,3,6
4708,Acts 26:30,5,Acts,26,30
2243,Luke 10:24,3,Luke,10,24
6983,Hebrews 9:23,19,Hebrews,9,23
3849,Acts 2:45,5,Acts,2,45
3197,John 7:14,4,John,7,14
2935,John 1:36,4,John,1,36
7683,Revelation 7:17,27,Revelation,7,17
2000,Luke 5:37,3,Luke,5,37
3801,Acts 1:23,5,Acts,1,23
1411,Mark 9:17,2,Mark,9,17
4234,Acts 13:17,5,Acts,13,17
7245,1 Peter 1:16,21,1 Peter,1,16
5610,1 Corinthians 15:37,7,1 Corinthians,15,37
629,Matthew 19:11,1,Matthew,19,11
5083,Romans 11:19,6,Romans,11,19
3973,Acts 7:2,5,Acts,7,2
6271,Philippians 2:25,11,Philippians,2,25
7210,James 5:1,20,James,5,1
6087,Ephesians 2:3,10,Ephesians,2,3
3823,Acts 2:19,5,Acts,2,19
4535,Acts 21:16,5,Acts,21,16
3775,John 21:22,4,John,21,22
7137,James 1:16,20,James,1,16
1293,Mark 6:30,2,Mark,6,30
6879,Hebrews 4:10,19,Hebrews,4,10
152,Matthew 6:14,1,Matthew,6,14
157,Matthew 6:19,1,Matthew,6,19
1251,Mark 5:31,2,Mark,5,31
5895,2 Corinthians 12:18,8,2 Corinthians,12,18
3629,John 17:15,4,John,17,15
7451,1 John 3:17,23,1 John,3,17
4759,Acts 28:5,5,Acts,28,5
6382,Colossians 3:10,12,Colossians,3,10
3689,John 19:9,4,John,19,9
7474,1 John 4:16,23,1 John,4,16
7174,James 2:26,20,James,2,26
3062,John 4:51,4,John,4,51
6843,Hebrews 2:11,19,Hebrews,2,11
1587,Mark 13:14,2,Mark,13,14
3795,Acts 1:17,5,Acts,1,17
6018,Galatians 5:1,9,Galatians,5,1
3635,John 17:21,4,John,17,21
1871,Luke 2:42,3,Luke,2,42
1465,Mark 10:21,2,Mark,10,21
2897,Luke 24:50,3,Luke,24,50
5739,2 Corinthians 5:7,8,2 Corinthians,5,7
3676,John 18:36,4,John,18,36
4861,Romans 3:15,6,Romans,3,15
605,Matthew 18:22,1,Matthew,18,22
5328,1 Corinthians 6:6,7,1 Corinthians,6,6
343,Matthew 11:28,1,Matthew,11,28
1070,Matthew 28:19,1,Matthew,28,19
4017,Acts 7:46,5,Acts,7,46
188,Matthew 7:16,1,Matthew,7,16
1615,Mark 14:5,2,Mark,14,5
3100,John 5:35,4,John,5,35
496,Matthew 15:7,1,Matthew,15,7
6019,Galatians 5:2,9,Galatians,5,2
7044,Hebrews 11:17,19,Hebrews,11,17
249,Matthew 9:14,1,Matthew,9,14
4227,Acts 13:10,5,Acts,13,10
661,Matthew 20:13,1,Matthew,20,13
2574,Luke 18:30,3,Luke,18,30
5459,1 Corinthians 11:4,7,1 Corinthians,11,4
3705,John 19:25,4,John,19,25
4515,Acts 20:34,5,Acts,20,34
6606,1 Timothy 4:4,15,1 Timothy,4,4
3108,John 5:43,4,John,5,43
6512,2 Thessalonians 1:8,14,2 Thessalonians,1,8
5597,1 Corinthians 15:24,7,1 Corinthians,15,24
2903,John 1:4,4,John,1,4
2156,Luke 8:55,3,Luke,8,55
382,Matthew 12:37,1,Matthew,12,37
7636,Revelation 5:1,27,Revelation,5,1
6220,Philippians 1:4,11,Philippians,1,4
5553,1 Corinthians 14:20,7,1 Corinthians,14,20
6207,Ephesians 6:15,10,Ephesians,6,15
2074,Luke 7:23,3,Luke,7,23
2700,Luke 21:18,3,Luke,21,18
7745,Revelation 11:17,27,Revelation,11,17
6555,1 Timothy 1:4,15,1 Timothy,1,4
5466,1 Corinthians 11:11,7,1 Corinthians,11,11
4879,Romans 4:2,6,Romans,4,2
5870,2 Corinthians 11:26,8,2 Corinthians,11,26
5366,1 Corinthians 7:24,7,1 Corinthians,7,24
868,Matthew 25:4,1,Matthew,25,4
7790,Revelation 14:8,27,Revelation,14,8
7550,Jude 1:22,26,Jude,1,22
3686,John 19:6,4,John,19,6
6146,Ephesians 4:19,10,Ephesians,4,19
3666,John 18:26,4,John,18,26
6346,Colossians 1:26,12,Colossians,1,26
472,Matthew 14:19,1,Matthew,14,19
4424,Acts 18:12,5,Acts,18,12
1652,Mark 14:42,2,Mark,14,42
5561,1 Corinthians 14:28,7,1 Corinthians,14,28
1074,Mark 1:3,2,Mark,1,3
4827,Romans 2:10,6,Romans,2,10
5930,Galatians 1:18,9,Galatians,1,18
779,Matthew 23:5,1,Matthew,23,5
3938,Acts 5:24,5,Acts,5,24
2992,John 3:17,4,John,3,17
7666,Revelation 6:17,27,Revelation,6,17
2870,Luke 24:23,3,Luke,24,23
5000,Romans 8:29,6,Romans,8,29
7523,3 John 1:10,25,3 John,1,10
4503,Acts 20:22,5,Acts,20,22
2194,Luke 9:37,3,Luke,9,37
97,Matthew 5:7,1,Matthew,5,7
1071,Matthew 28:20,1,Matthew,28,20
1405,Mark 9:11,2,Mark,9,11
5513,1 Corinthians 12:24,7,1 Corinthians,12,24
5957,Galatians 2:21,9,Galatians,2,21
3840,Acts 2:36,5,Acts,2,36
3778,John 21:25,4,John,21,25
1352,Mark 7:33,2,Mark,7,33
3227,John 7:44,4,John,7,44
1107,Mark 1:36,2,Mark,1,36
7017,Hebrews 10:29,19,Hebrews,10,29
1770,Luke 1:21,3,Luke,1,21
1373,Mark 8:17,2,Mark,8,17
3123,John 6:11,4,John,6,11
7114,Hebrews 13:18,19,Hebrews,13,18
5396,1 Corinthians 9:1,7,1 Corinthians,9,1
1540,Mark 12:11,2,Mark,12,11
5980,Galatians 3:23,9,Galatians,3,23
7679,Revelation 7:13,27,Revelation,7,13
3711,John 19:31,4,John,19,31
7784,Revelation 14:2,27,Revelation,14,2
2609,Luke 19:22,3,Luke,19,22
7527,3 John 1:14,25,3 John,1,14
2323,Luke 12:8,3,Luke,12,8
4029,Acts 7:58,5,Acts,7,58
7071,Hebrews 12:4,19,Hebrews,12,4
338,Matthew 11:23,1,Matthew,11,23
7070,Hebrews 12:3,19,Hebrews,12,3
6628,1 Timothy 5:10,15,1 Timothy,5,10
5608,1 Corinthians 15:35,7,1 Corinthians,15,35
2857,Luke 24:10,3,Luke,24,10
7047,Hebrews 11:20,19,Hebrews,11,20
2979,John 3:4,4,John,3,4
4293,Acts 14:24,5,Acts,14,24
330,Matthew 11:15,1,Matthew,11,15
5544,1 Corinthians 14:11,7,1 Corinthians,14,11
1898,Luke 3:17,3,Luke,3,17
162,Matthew 6:24,1,Matthew,6,24
513,Matthew 15:24,1,Matthew,15,24
2852,Luke 24:5,3,Luke,24,5
4523,Acts 21:4,5,Acts,21,4
3620,John 17:6,4,John,17,6
6979,Hebrews 9:19,19,Hebrews,9,19
6783,Titus 3:5,17,Titus,3,5
6162,Ephesians 5:3,10,Ephesians,5,3
7666,Revelation 6:17,27,Revelation,6,17
2688,Luke 21:6,3,Luke,21,6
2757,Luke 22:37,3,Luke,22,37
1344,Mark 7:25,2,Mark,7,25
303,Matthew 10:30,1,Matthew,10,30
2377,Luke 13:3,3,Luke,13,3
2463,Luke 15:19,3,Luke,15,19
2122,Luke 8:21,3,Luke,8,21
6098,Ephesians 2:14,10,Ephesians,2,14
7293,1 Peter 3:14,21,1 Peter,3,14
5339,1 Corinthians 6:17,7,1 Corinthians,6,17
3233,John 7:50,4,John,7,50
1629,Mark 14:19,2,Mark,14,19
2780,Luke 22:60,3,Luke,22,60
3706,John 19:26,4,John,19,26
1924,Luke 4:5,3,Luke,4,5
5814,2 Corinthians 9:3,8,2 Corinthians,9,3
2898,Luke 24:51,3,Luke,24,51
5356,1 Corinthians 7:14,7,1 Corinthians,7,14
869,Matthew 25:5,1,Matthew,25,5
2864,Luke 24:17,3,Luke,24,17
1315,Mark 6:52,2,Mark,6,52
6050,Galatians 6:7,9,Galatians,6,7
3875,Acts 3:24,5,Acts,3,24
92,Matthew 5:2,1,Matthew,5,2
6664,1 Timothy 6:21,15,1 Timothy,6,21
7910,Revelation 21:1,27,Revelation,21,1
6379,Colossians 3:7,12,Colossians,3,7
1853,Luke 2:24,3,Luke,2,24
929,Matthew 26:19,1,Matthew,26,19
5434,1 Corinthians 10:12,7,1 Corinthians,10,12
2107,Luke 8:6,3,Luke,8,6
4410,Acts 17:32,5,Acts,17,32
4355,Acts 16:17,5,Acts,16,17
6106,Ephesians 2:22,10,Ephesians,2,22
7254,1 Peter 1:25,21,1 Peter,1,25
4238,Acts 13:21,5,Acts,13,21
2529,Luke 17:22,3,Luke,17,22
1387,Mark 8:31,2,Mark,8,31
7769,Revelation 13:5,27,Revelation,13,5
754,Matthew 22:26,1,Matthew,22,26
1979,Luke 5:16,3,Luke,5,16
5405,1 Corinthians 9:10,7,1 Corinthians,9,10
4999,Romans 8:28,6,Romans,8,28
3872,Acts 3:21,5,Acts,3,21
4646,Acts 24:22,5,Acts,24,22
7732,Revelation 11:4,27,Revelation,11,4
6589,1 Timothy 3:3,15,1 Timothy,3,3
5045,Romans 10:2,6,Romans,10,2
7567,Revelation 1:14,27,Revelation,1,14
4995,Romans 8:24,6,Romans,8,24
4167,Acts 11:5,5,Acts,11,5
4279,Acts 14:10,5,Acts,14,10
6026,Galatians 5:9,9,Galatians,5,9
5144,Romans 14:9,6,Romans,14,9
5471,1 Corinthians 11:16,7,1 Corinthians,11,16
2634,Luke 19:47,3,Luke,19,47
4899,Romans 4:22,6,Romans,4,22
3323,John 9:28,4,John,9,28
5142,Romans 14:7,6,Romans,14,7
701,Matthew 21:19,1,Matthew,21,19
1886,Luke 3:5,3,Luke,3,5
7561,Revelation 1:8,27,Revelation,1,8
7855,Revelation 18:6,27,Revelation,18,6
3294,John 8:58,4,John,8,58
2806,Luke 23:15,3,Luke,23,15
22,Matthew 1:22,1,Matthew,1,22
333,Matthew 11:18,1,Matthew,11,18
2876,Luke 24:29,3,Luke,24,29
2463,Luke 15:19,3,Luke,15,19
6730,2 Timothy 4:5,16,2 Timothy,4,5
4653,Acts 25:2,5,Acts,25,2
2978,John 3:3,4,John,3,3
7280,1 Peter 3:1,21,1 Peter,3,1
6482,1 Thessalonians 5:6,13,1 Thessalonians,5,6
3723,John 20:1,4,John,20,1
5392,1 Corinthians 8:10,7,1 Corinthians,8,10
6699,2 Timothy 2:17,16,2 Timothy,2,17
2977,John 3:2,4,John,3,2
2786,Luke 22:66,3,Luke,22,66
1479,Mark 10:35,2,Mark,10,35
542,Matthew 16:14,1,Matthew,16,14
7045,Hebrews 11:18,19,Hebrews,11,18
6593,1 Timothy 3:7,15,1 Timothy,3,7
5202,Romans 16:11,6,Romans,16,11
2313,Luke 11:52,3,Luke,11,52
4868,Romans 3:22,6,Romans,3,22
6265,Philippians 2:19,11,Philippians,2,19
64,Matthew 3:16,1,Matthew,3,16
5606,1 Corinthians 15:33,7,1 Corinthians,15,33
7365,2 Peter 2:10,22,2 Peter,2,10
105,Matthew 5:15,1,Matthew,5,15
701,Matthew 21:19,1,Matthew,21,19
623,Matthew 19:5,1,Matthew,19,5
1475,Mark 10:31,2,Mark,10,31
4847,Romans 3:1,6,Romans,3,1
4406,Acts 17:28,5,Acts,17,28
852,Matthew 24:39,1,Matthew,24,39
2822,Luke 23:31,3,Luke,23,31
4783,Acts 28:29,5,Acts,28,29
998,Matthew 27:13,1,Matthew,27,13
907,Matthew 25:43,1,Matthew,25,43
3755,John 21:2,4,John,21,2
4949,Romans 7:3,6,Romans,7,3
233,Matthew 8:32,1,Matthew,8,32
4866,Romans 3:20,6,Romans,3,20
4386,Acts 17:8,5,Acts,17,8
3779,Acts 1:1,5,Acts,1,1
3760,John 21:7,4,John,21,7
3074,John 5:9,4,John,5,9
5222,1 Corinthians 1:4,7,1 Corinthians,1,4
790,Matthew 23:16,1,Matthew,23,16
277,Matthew 10:4,1,Matthew,10,4
7204,James 4:12,20,James,4,12
7165,James 2:17,20,James,2,17
5879,2 Corinthians 12:2,8,2 Corinthians,12,2
3835,Acts 2:31,5,Acts,2,31
7755,Revelation 12:8,27,Revelation,12,8
5634,1 Corinthians 16:3,7,1 Corinthians,16,3
5955,Galatians 2:19,9,Galatians,2,19
1086,Mark 1:15,2,Mark,1,15
5156,Romans 14:21,6,Romans,14,21
7379,2 Peter 3:2,22,2 Peter,3,2
5621,1 Corinthians 15:48,7,1 Corinthians,15,48
5254,1 Corinthians 2:5,7,1 Corinthians,2,5
4190,Acts 11:28,5,Acts,11,28
6354,Colossians 2:5,12,Colossians,2,5
674,Matthew 20:26,1,Matthew,20,26
1877,Luke 2:48,3,Luke,2,48
3960,Acts 6:4,5,Acts,6,4
4567,Acts 22:8,5,Acts,22,8
6248,Philippians 2:2,11,Philippians,2,2
5574,1 Corinthians 15:1,7,1 Corinthians,15,1
2138,Luke 8:37,3,Luke,8,37
962,Matthew 26:52,1,Matthew,26,52
4514,Acts 20:33,5,Acts,20,33
4859,Romans 3:13,6,Romans,3,13
3201,John 7:18,4,John,7,18
5061,Romans 10:18,6,Romans,10,18
4196,Acts 12:4,5,Acts,12,4
5543,1 Corinthians 14:10,7,1 Corinthians,14,10
5294,1 Corinthians 4:6,7,1 Corinthians,4,6
5414,1 Corinthians 9:19,7,1 Corinthians,9,19
7449,1 John 3:15,23,1 John,3,15
7764,Revelation 12:17,27,Revelation,12,17
354,Matthew 12:9,1,Matthew,12,9
4733,Acts 27:23,5,Acts,27,23
5250,1 Corinthians 2:1,7,1 Corinthians,2,1
4390,Acts 17:12,5,Acts,17,12
1434,Mark 9:40,2,Mark,9,40
7658,Revelation 6:9,27,Revelation,6,9
5758,2 Corinthians 6:5,8,2 Corinthians,6,5
2151,Luke 8:50,3,Luke,8,50
2449,Luke 15:5,3,Luke,15,5
4902,Romans 4:25,6,Romans,4,25
1767,Luke 1:18,3,Luke,1,18
4884,Romans 4:7,6,Romans,4,7
5443,1 Corinthians 10:21,7,1 Corinthians,10,21
2248,Luke 10:29,3,Luke,10,29
5810,2 Corinthians 8:23,8,2 Corinthians,8,23
6245,Philippians 1:29,11,Philippians,1,29
1543,Mark 12:14,2,Mark,12,14
4818,Romans 2:1,6,Romans,2,1
981,Matthew 26:71,1,Matthew,26,71
537,Matthew 16:9,1,Matthew,16,9
5117,Romans 12:17,6,Romans,12,17
2191,Luke 9:34,3,Luke,9,34
1974,Luke 5:11,3,Luke,5,11
7818,Revelation 16:8,27,Revelation,16,8
1746,Mark 16:17,2,Mark,16,17
3902,Acts 4:25,5,Acts,4,25
3840,Acts 2:36,5,Acts,2,36
4451,Acts 19:11,5,Acts,19,11
555,Matthew 16:27,1,Matthew,16,27
4754,Acts 27:44,5,Acts,27,44
332,Matthew 11:17,1,Matthew,11,17
174,Matthew 7:2,1,Matthew,7,2
7722,Revelation 10:5,27,Revelation,10,5
3584,John 16:3,4,John,16,3
7736,Revelation 11:8,27,Revelation,11,8
4174,Acts 11:12,5,Acts,11,12
6337,Colossians 1:17,12,Colossians,1,17
2597,Luke 19:10,3,Luke,19,10
5192,Romans 16:1,6,Romans,16,1
368,Matthew 12:23,1,Matthew,12,23
2519,Luke 17:12,3,Luke,17,12
4646,Acts 24:22,5,Acts,24,22
4758,Acts 28:4,5,Acts,28,4
4508,Acts 20:27,5,Acts,20,27
2426,Luke 14:17,3,Luke,14,17
7730,Revelation 11:2,27,Revelation,11,2
1460,Mark 10:16,2,Mark,10,16
2134,Luke 8:33,3,Luke,8,33
1047,Matthew 27:62,1,Matthew,27,62
7844,Revelation 17:13,27,Revelation,17,13
213,Matthew 8:12,1,Matthew,8,12
6077,Ephesians 1:16,10,Ephesians,1,16
7714,Revelation 9:18,27,Revelation,9,18
7691,Revelation 8:8,27,Revelation,8,8
7247,1 Peter 1:18,21,1 Peter,1,18
1634,Mark 14:24,2,Mark,14,24
2909,John 1:10,4,John,1,10
5320,1 Corinthians 5:11,7,1 Corinthians,5,11
7287,1 Peter 3:8,21,1 Peter,3,8
7862,Revelation 18:13,27,Revelation,18,13
6274,Philippians 2:28,11,Philippians,2,28
7032,Hebrews 11:5,19,Hebrews,11,5
5616,1 Corinthians 15:43,7,1 Corinthians,15,43
780,Matthew 23:6,1,Matthew,23,6
4575,Acts 22:16,5,Acts,22,16
3745,John 20:23,4,John,20,23
5954,Galatians 2:18,9,Galatians,2,18
982,Matthew 26:72,1,Matthew,26,72
2899,Luke 24:52,3,Luke,24,52
2135,Luke 8:34,3,Luke,8,34
7229,James 5:20,20,James,5,20
2118,Luke 8:17,3,Luke,8,17
3098,John 5:33,4,John,5,33
1397,Mark 9:3,2,Mark,9,3
5327,1 Corinthians 6:5,7,1 Corinthians,6,5
5014,Romans 9:4,6,Romans,9,4
6525,2 Thessalonians 2:9,14,2 Thessalonians,2,9
5195,Romans 16:4,6,Romans,16,4
657,Matthew 20:9,1,Matthew,20,9
6268,Philippians 2:22,11,Philippians,2,22
4795,Romans 1:10,6,Romans,1,10
3874,Acts 3:23,5,Acts,3,23
5610,1 Corinthians 15:37,7,1 Corinthians,15,37
5209,Romans 16:18,6,Romans,16,18
1271,Mark 6:8,2,Mark,6,8
4587,Acts 22:28,5,Acts,22,28
5123,Romans 13:2,6,Romans,13,2
5818,2 Corinthians 9:7,8,2 Corinthians,9,7
3304,John 9:9,4,John,9,9
5166,Romans 15:8,6,Romans,15,8
1774,Luke 1:25,3,Luke,1,25
1774,Luke 1:25,3,Luke,1,25
4663,Acts 25:12,5,Acts,25,12
5194,Romans 16:3,6,Romans,16,3
7208,James 4:16,20,James,4,16
6010,Galatians 4:24,9,Galatians,4,24
5429,1 Corinthians 10:7,7,1 Corinthians,10,7
1929,Luke 4:10,3,Luke,4,10
4758,Acts 28:4,5,Acts,28,4
2692,Luke 21:10,3,Luke,21,10
5018,Romans 9:8,6,Romans,9,8
5787,2 Corinthians 7:16,8,2 Corinthians,7,16
5248,1 Corinthians 1:30,7,1 Corinthians,1,30
5331,1 Corinthians 6:9,7,1 Corinthians,6,9
6357,Colossians 2:8,12,Colossians,2,8
2018,Luke 6:16,3,Luke,6,16
437,Matthew 13:42,1,Matthew,13,42
4237,Acts 13:20,5,Acts,13,20
5802,2 Corinthians 8:15,8,2 Corinthians,8,15
6925,Hebrews 7:6,19,Hebrews,7,6
2897,Luke 24:50,3,Luke,24,50
6689,2 Timothy 2:7,16,2 Timothy,2,7
6386,Colossians 3:14,12,Colossians,3,14
3578,John 15:24,4,John,15,24
7175,James 3:1,20,James,3,1
1386,Mark 8:30,2,Mark,8,30
7025,Hebrews 10:37,19,Hebrews,10,37
5558,1 Corinthians 14:25,7,1 Corinthians,14,25
6322,Colossians 1:2,12,Colossians,1,2
6221,Philippians 1:5,11,Philippians,1,5
2861,Luke 24:14,3,Luke,24,14
6512,2 Thessalonians 1:8,14,2 Thessalonians,1,8
1920,Luke 4:1,3,Luke,4,1
7558,Revelation 1:5,27,Revelation,1,5
3462,John 12:27,4,John,12,27
4264,Acts 13:47,5,Acts,13,47
383,Matthew 12:38,1,Matthew,12,38
5955,Galatians 2:19,9,Galatians,2,19
3752,John 20:30,4,John,20,30
6696,2 Timothy 2:14,16,2 Timothy,2,14
3002,John 3:27,4,John,3,27
3811,Acts 2:7,5,Acts,2,7
6293,Philippians 3:17,11,Philippians,3,17
576,Matthew 17:20,1,Matthew,17,20
5405,1 Corinthians 9:10,7,1 Corinthians,9,10
2353,Luke 12:38,3,Luke,12,38
2502,Luke 16:26,3,Luke,16,26
7133,James 1:12,20,James,1,12
5826,2 Corinthians 9:15,8,2 Corinthians,9,15
2737,Luke 22:17,3,Luke,22,17
3075,John 5:10,4,John,5,10
4723,Acts 27:13,5,Acts,27,13
7280,1 Peter 3:1,21,1 Peter,3,1
4817,Romans 1:32,6,Romans,1,32
4912,Romans 5:10,6,Romans,5,10
4570,Acts 22:11,5,Acts,22,11
7766,Revelation 13:2,27,Revelation,13,2
6212,Ephesians 6:20,10,Ephesians,6,20
1431,Mark 9:37,2,Mark,9,37
3665,John 18:25,4,John,18,25
251,Matthew 9:16,1,Matthew,9,16
2709,Luke 21:27,3,Luke,21,27
2015,Luke 6:13,3,Luke,6,13
1573,Mark 12:44,2,Mark,12,44
3213,John 7:30,4,John,7,30
7348,2 Peter 1:14,22,2 Peter,1,14
651,Matthew 20:3,1,Matthew,20,3
3254,John 8:18,4,John,8,18
4392,Acts 17:14,5,Acts,17,14
6031,Galatians 5:14,9,Galatians,5,14
7604,Revelation 3:2,27,Revelation,3,2
942,Matthew 26:32,1,Matthew,26,32
5646,1 Corinthians 16:15,7,1 Corinthians,16,15
2877,Luke 24:30,3,Luke,24,30
4331,Acts 15:34,5,Acts,15,34
1096,Mark 1:25,2,Mark,1,25
6110,Ephesians 3:4,10,Ephesians,3,4
617,Matthew 18:34,1,Matthew,18,34
2165,Luke 9:8,3,Luke,9,8
6538,2 Thessalonians 3:5,14,2 Thessalonians,3,5
746,Matthew 22:18,1,Matthew,22,18
6316,Philippians 4:19,11,Philippians,4,19
5146,Romans 14:11,6,Romans,14,11
5437,1 Corinthians 10:15,7,1 Corinthians,10,15
7277,1 Peter 2:23,21,1 Peter,2,23
5336,1 Corinthians 6:14,7,1 Corinthians,6,14
3498,John 13:13,4,John,13,13
227,Matthew 8:26,1,Matthew,8,26
6279,Philippians 3:3,11,Philippians,3,3
1537,Mark 12:8,2,Mark,12,8
7005,Hebrews 10:17,19,Hebrews,10,17
1330,Mark 7:11,2,Mark,7,11
5552,1 Corinthians 14:19,7,1 Corinthians,14,19
4826,Romans 2:9,6,Romans,2,9
